Stock,sgRNA,COG,Gene,Old,KEGG,Condition,mumax,mumax_minusRha,Gen Time,Depletion_per,Dep,D/CR,D/EP,D/mumaxminusR,D/mumaxplusR,minusRmumax/CR,minusRmumax/EP,plusRmumax/CR,plusRmumax/EP,mumax_plusRha,CRISPRRater_Score_real,Rank_CR,CRISPR Efficiency Predictor,Rank_EP,(1-Dep)/CR,(1-Dep)/EP,1-DCR,1-DEP,Lag Time,Spike,S,SpikeN,Unnamed: 33,Dep_Per*coeff,mumax_plusRha*coeff,Lag Time*coeff,Sum,Intercept,Predicted Spike_DML,Predicted Spike_ML,mumax_plusRha*coeff.1,Lag Time*coeff.1,Sum.1,Unnamed: 44,Dep_Per*coeff.1,mumax_plusRha*coeff.2,Lag Time*coeff.2,Sum.2,GLM_Predicted Spike_DML,Unnamed: 50,Depletion_mumaxplusrha_lagtime,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Predicted_Depletion_per,Predicted_Depletion_per_Polynomial
,1833,C,0,,Others,(-) Rhamnose,0.73633257,0.73633257,0.408782678,74.8110317,0.748110317,0.969392105,0.108224158,1.015995146,1.089256737,0.954130646,0.10652035,0.889957411,0.099355969,0.68680807,0.77173139,76,6.9126,109,0.326395539,0.03643921,0.030607895,0.891775842,5.0,1X,1,1,,2.633348316,-0.36764836,0.4625,2.728199956,,2.373499956,,-0.36764836,0.4625,0.09485164,,1.421409602,0.162361428,0.043,1.62677103,0.97367103,,,,,,,46.23382166250002,2.7285401826010585
,1964,D,rod shape-determining protein MreB,rod shape-determining protein MreB,Others,(-) Rhamnose,0.73636522,0.73636522,0.408764553,43.11676371,0.431167637,0.611026333,0.076708209,0.585535038,0.68805621,1.043535046,0.131005327,0.888047117,0.111485381,0.62664595,0.705644935,193,5.62088,264,0.806116978,0.101199877,0.388973667,0.923291791,5.0,1X,1,1,,1.517710083,-0.335443577,0.4625,1.644766506,,1.290066506,,-0.335443577,0.4625,0.127056423,,0.81921851,0.148139103,0.043,1.010357613,0.357257613,,,,,,,28.10635713326004,2.6350547016393446
,1830,J,0,,Others,(-) Rhamnose,0.73717218,0.73717218,0.408317091,100.0,1.0,1.326417173,0.162778433,1.356535186,4.037839238,0.977797839,0.119995732,0.328496776,0.040313252,0.24765721,0.753910625,100,6.14332,181,0.0,0.0,-0.326417173,0.837221567,6.275289144,5X,5,5,,3.52,-0.132570905,0.580464246,3.967893341,,3.613193341,,-0.132570905,0.580464246,0.447893341,,1.9,0.058546164,0.053967487,2.012513651,1.359413651,,,,,,,94.4597866316,2.4920581802929394
,2055,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.73720416,0.73720416,0.408299378,0.0,0.0,0.0,0.0,0.0,0.0,1.47141668,0.139506273,1.365954782,0.129507341,0.684366,0.501016585,501,5.28438,310,1.995941911,0.189236959,1.0,1.0,5.0,1X,1,1,,0.0,-0.36634112,0.4625,0.09615888,,-0.25854112,,-0.36634112,0.4625,0.09615888,,0.0,0.161784122,0.043,0.204784122,-0.448315878,,,,,,,6.9653775517,2.7247454677789715
,1465,J,glutamyl-tRNA(Gln) amidotransferase subunit A,glutamyl-tRNA(Gln) amidotransferase subunit A,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.73740076,0.73740076,0.40819052,85.90068298,0.85900683,1.130539294,0.099411271,1.164911777,1.37890791,0.970493488,0.085338026,0.8198802,0.072094206,0.62296171,0.75982041,88,8.64094,16,0.185561178,0.016316879,-0.130539294,0.900588729,20.34735989,2X,2,2,,3.023704041,-0.333471403,1.88213079,4.572363427,,4.217663427,,-0.333471403,1.88213079,1.548659386,,1.632112977,0.147268148,0.174987295,1.95436842,1.30126842,,,,,,,88.67829688482009,9.697188062232478
,1862,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.73752445,0.73752445,0.408122063,67.29985255,0.672998525,0.96757453,0.111679684,0.912510121,1.089179221,1.060343888,0.122387337,0.888351992,0.102535636,0.61789512,0.69555213,218,6.02615,195,0.470132231,0.054263746,0.03242547,0.888320316,6.710768492,2X,2,2,,2.36895481,-0.330759258,0.620746086,2.658941638,,2.304241638,,-0.330759258,0.620746086,0.289986828,,1.278697198,0.146070406,0.057712609,1.482480214,0.829380214,,,,,,,60.98718578619999,3.4067496275972817
,1458,R,obgE,obgE,Ribosome biogenesis biogenesis,(-) Rhamnose,0.73767839,0.73767839,0.408036895,61.41304348,0.614130435,0.878856998,0.15957201,0.83251786,2.902313904,1.055661433,0.191673978,0.302812524,0.054980962,0.21160028,0.69878312,210,3.84861,481,0.552202184,0.10026206,0.121143002,0.84042799,11.39319869,1X,1,1,,2.16173913,-0.11326963,1.053870879,3.102340379,,2.747640379,,-0.11326963,1.053870879,0.940601249,,1.166847826,0.050022306,0.097981509,1.314851641,0.661751641,,,,,,,64.27382203399996,4.157433632139196
,0,,0,,,(-) Rhamnose,0.73838678,0.73838678,0.407645435,100.0,1.0,1.666666667,0.166666667,1.35430377,1.411239373,1.230644633,0.123064463,1.180995017,0.118099502,0.70859701,0.6,436,6.0,214,0.0,0.0,-0.666666667,0.833333333,8.0,5X,5,5,,3.52,-0.379311979,0.74,3.880688021,,3.525988021,,-0.379311979,0.74,0.360688021,,1.9,0.167512333,0.0688,2.136312333,1.483212333,,,,,,,71.32272986531001,4.219869951713937
,2041,,0,,Others,(-) Rhamnose,0.73849616,0.73849616,0.407585058,0.0,0.0,0.0,0.0,0.0,0.0,0.881357915,0.145878666,0.75831502,0.125513122,0.63539763,0.83790722,14,5.0624,347,1.193449556,0.197534766,1.0,1.0,7.179177648,1X,1,1,,0.0,-0.340128351,0.664073932,0.323945581,,-0.030754419,,-0.340128351,0.664073932,0.323945581,,0.0,0.150208,0.061740928,0.211948928,-0.441151072,,,,,,,15.837652932159997,3.6602276355825296
,2037,K,rho,rho,RNA degradation,(-) Rhamnose,0.73916794,0.73916794,0.407214631,0.0,0.0,0.0,0.0,0.0,0.0,1.365669776,0.183470083,1.179317549,0.158434705,0.63830491,0.541249395,486,4.02882,470,1.847577123,0.248211635,1.0,1.0,6.318674539,1X,1,1,,0.0,-0.341684618,0.584477395,0.242792777,,-0.111907223,,-0.341684618,0.584477395,0.242792777,,0.0,0.150895281,0.054340601,0.205235882,-0.447864118,,,,,,,7.084721940600002,3.2664324445110005
,1375,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.73935177,0.73935177,0.407113383,25.52364084,0.255236408,0.425394014,0.042539401,0.34521647,0.545367187,1.23225295,0.123225295,0.78001395,0.078001395,0.46800837,0.6,116,6.0,71,1.241272653,0.124127265,0.574605986,0.957460599,5.0,1X,1,1,,0.898432158,-0.25052488,0.4625,1.110407277,,0.755707277,,-0.25052488,0.4625,0.21197512,,0.484949176,0.110637179,0.043,0.638586355,-0.014513645,,,,,,,27.04785862920005,2.3885489191818383
,1909,J,30S ribosomal protein S7,30S ribosomal protein S7,Ribosome biogenesis,(-) Rhamnose,0.73951448,0.73951448,0.407023808,37.26672282,0.372667228,0.573657656,0.089946715,0.503934998,0.553881257,1.138356451,0.178488724,1.035705125,0.162393498,0.67282874,0.649633495,325,4.1432,457,0.965671839,0.151412621,0.426342344,0.910053285,5.508363606,1X,1,1,,1.311788643,-0.360165225,0.509523634,1.461147052,,1.106447052,,-0.360165225,0.509523634,0.149358409,,0.708067734,0.159056714,0.047371927,0.914496375,0.261396375,,,,,,,40.09665624629994,2.9484214274698886
,1656,J,elongation factor Ts,elongation factor Ts,Others,(-) Rhamnose,0.73957893,0.73957893,0.406988339,98.81526761,0.988152676,1.304029056,0.139080057,1.336101714,4.803801243,0.975995347,0.104093914,0.271457746,0.028952084,0.20570224,0.75776891,90,7.10492,89,0.015634481,0.001667482,-0.304029056,0.860919943,15.56023271,2X,2,2,,3.47829742,-0.110112409,1.439321526,4.807506536,,4.452806536,,-0.110112409,1.439321526,1.329209117,,1.877490085,0.04862801,0.133818001,2.059936095,1.406836095,,,,,,,87.95611928519996,5.542507062812267
,1460,E,chorismate synthase,chorismate synthase,Biosynthesis of amino acids,(-) Rhamnose,0.74004073,0.74004073,0.40673437,57.35464443,0.573546444,0.96029475,0.141512281,0.775020105,1.228759093,1.239057857,0.182591755,0.781515885,0.115166823,0.46676883,0.597260835,441,4.05298,467,0.714015604,0.105219753,0.03970525,0.858487719,15.62286438,2X,2,2,,2.018883484,-0.249861355,1.445114955,3.214137084,,2.859437084,,-0.249861355,1.445114955,1.1952536,,1.089738244,0.110344151,0.134356634,1.334439029,0.681339029,,,,,,,65.39665204869999,6.7885693132708695
,1472,H,"2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase","2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",,(-) Rhamnose,0.7412269,0.7412269,0.406083481,2.159663164,0.021596632,0.035994386,0.003599439,0.02913633,0.032997693,1.235378167,0.123537817,1.090815233,0.109081523,0.65448914,0.6,185,6.0,7,1.630672281,0.163067228,0.964005614,0.996400561,5.0,1X,1,1,,0.076020143,-0.350348037,0.4625,0.188172107,,-0.166527893,,-0.350348037,0.4625,0.112151963,,0.0410336,0.154721233,0.043,0.238754833,-0.414345167,,,,,,,8.084451981979996,2.678320032193826
,2042,H,precorrin-4 C11-methyltransferase,precorrin-4 C11-methyltransferase,"cob(II)yrinate <i>a,c</i>-diamide biosynthesis I (early cobalt insertion)",(-) Rhamnose,0.74157323,0.74157323,0.405893832,96.65165229,0.966516523,1.316780533,0.1419417,1.303332542,9.178414626,1.010318158,0.108906742,0.143464921,0.01546473,0.10530321,0.733999705,2,6.80925,15,0.045617835,0.004917352,-0.316780533,0.8580583,5.0,2X,2,2,,3.402138161,-0.056368808,0.4625,3.808269352,,3.453569352,,-0.056368808,0.4625,0.406131192,,1.836381394,0.024893679,0.043,1.904275072,1.251175072,,,,,,,95.93061780670008,1.8249440074883105
,2035,G,polysaccharide deacetylase,polysaccharide deacetylase,Others,(-) Rhamnose,0.7417938,0.7417938,0.405773141,0.0,0.0,0.0,0.0,0.0,0.0,1.103448713,0.095564399,0.934834182,0.080961503,0.62844262,0.672250365,273,7.76224,47,1.487541029,0.128828792,1.0,1.0,6.479006247,1X,1,1,,0.0,-0.336405334,0.599308078,0.262902743,,-0.091797257,,-0.336405334,0.599308078,0.262902743,,0.0,0.148563835,0.055719454,0.204283289,-0.448816711,,,,,,,11.67746625373,3.3213620963660953
,1892,M,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.74228099,0.74228099,0.405506815,18.37845793,0.183784579,0.289048669,0.040213244,0.24759435,0.31209195,1.16742837,0.162415839,0.92616509,0.12885063,0.58887959,0.635825725,350,4.57025,409,1.283709338,0.178593167,0.710951331,0.959786756,5.0,1X,1,1,,0.646921719,-0.315227245,0.4625,0.794194475,,0.439494475,,-0.315227245,0.4625,0.147272755,,0.349190701,0.139211135,0.043,0.531401836,-0.121698164,,,,,,,14.843970851799991,2.5763698293513793
,2049,,translation initiation factor IF-3,translation initiation factor IF-3,Others,(-) Rhamnose,0.74310253,0.74310253,0.405058505,25.63686079,0.256368608,0.314990195,0.028527146,0.344997625,0.419588069,0.913021344,0.082687948,0.750712946,0.067988458,0.61100071,0.81389393,21,8.98683,9,0.913671137,0.082746796,0.685009805,0.971472854,10.90032399,1X,1,1,,0.9024175,-0.32706868,1.008279969,1.583628789,,1.228928789,,-0.32706868,1.008279969,0.681211289,,0.487100355,0.144440568,0.093742786,0.725283709,0.072183709,,,,,,,27.470236990149964,5.307147671755453
,1466,M,bifunctional protein GlmU,bifunctional protein GlmU,Amino sugar and nucleotide sugar metabolism,(-) Rhamnose,0.74363484,0.74363484,0.404768555,87.71613108,0.877161311,0.991282915,0.100703337,1.179559192,1.363959765,0.840384206,0.085373704,0.726768443,0.073831604,0.64309911,0.88487484,5,8.71035,14,0.138820411,0.014102612,0.008717085,0.899296663,15.01160103,1X,1,5,,3.087607814,-0.344250954,1.388573095,4.131929956,,3.777229956,,-0.344250954,1.388573095,1.044322142,,1.666606491,0.15202863,0.129099769,1.947734889,1.294634889,,,,,,,90.97065398680006,7.330781829706919
,1461,H,ferrochelatase,ferrochelatase,,(-) Rhamnose,0.74386109,0.74386109,0.404645443,100.0,1.0,1.270882296,0.233389658,1.344337019,2.78197547,0.94535989,0.173609485,0.456827283,0.0838935,0.3594568,0.78685493,54,4.28468,445,0.0,0.0,-0.270882296,0.766610342,5.333335786,1X,1,5,,3.52,-0.192417225,0.49333356,3.820916335,,3.466216335,,-0.192417225,0.49333356,0.300916335,,1.9,0.084975588,0.045866688,2.030842275,1.377742275,,,,,,,84.50447931560001,2.347433181313314
,1467,J,tyrosyl-tRNA synthetase,tyrosyl-tRNA synthetase,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.74562709,0.74562709,0.40368705,65.16259675,0.651625968,0.814821166,0.142865968,0.873930114,1.217568362,0.932364217,0.163475278,0.669220055,0.117337123,0.53518635,0.799716545,39,4.5611,411,0.43562189,0.076379389,0.185178834,0.857134032,14.11420735,1X,1,1,,2.293723406,-0.286485253,1.30556418,3.312802332,,2.958102332,,-0.286485253,1.30556418,1.019078927,,1.238089338,0.126518053,0.121382183,1.485989575,0.832889575,,,,,,,67.78393338450006,6.45393218951161
,1918,K,chromosome partitioning protein ParB,chromosome partitioning protein ParB,Others,(-) Rhamnose,0.74632718,0.74632718,0.403308372,56.05962388,0.560596239,0.952580953,0.091675291,0.751140055,0.790812786,1.268180211,0.122048199,1.204559373,0.115925403,0.70888616,0.588502465,447,6.11502,186,0.746647274,0.071856472,0.047419047,0.908324709,5.0,1X,1,1,,1.973298761,-0.379466761,0.4625,2.056331999,,1.701631999,,-0.379466761,0.4625,0.083033239,,1.065132854,0.167580688,0.043,1.275713542,0.622613542,,,,,,,38.873288064379956,2.762847166170886
,1873,E,sarcosine oxidase delta subunit family protein,sarcosine oxidase delta subunit family protein,creatinine degradation II,(-) Rhamnose,0.74825232,0.74825232,0.402270721,17.53905948,0.175390595,0.216327324,0.020690881,0.234400335,0.3185037,0.92289682,0.088271549,0.679198779,0.064962764,0.55067051,0.81076487,25,8.47671,21,1.017075894,0.097279417,0.783672676,0.979309119,5.0,1X,1,1,,0.617374894,-0.294773924,0.4625,0.78510097,,0.43040097,,-0.294773924,0.4625,0.167726076,,0.33324213,0.130178509,0.043,0.506420639,-0.146679361,,,,,,,43.52287362420003,2.5169970176734564
,1376,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.74849509,0.74849509,0.402140247,18.67554884,0.186755488,0.311259147,0.031125915,0.249507967,0.317858342,1.247491817,0.124749182,0.979238567,0.097923857,0.58754314,0.6,439,6.0,217,1.355407519,0.135540752,0.688740853,0.968874085,5.0,1X,1,1,,0.657379319,-0.314511843,0.4625,0.805367476,,0.450667476,,-0.314511843,0.4625,0.147988157,,0.354835428,0.138895198,0.043,0.536730626,-0.116369374,,,,,,,18.86734680019997,2.574293129410764
,1879,G,xylose isomerase,xylose isomerase,Fructose and mannose metabolism,(-) Rhamnose,0.74885196,0.74885196,0.401948604,13.65330848,0.136533085,0.164569147,0.022810564,0.182323199,0.225756446,0.90262319,0.125110594,0.728967657,0.101040586,0.60478045,0.82963962,16,5.98552,223,1.040773481,0.144259298,0.835430853,0.977189436,5.0,1X,1,1,,0.480596458,-0.323738975,0.4625,0.619357484,,0.264657484,,-0.323738975,0.4625,0.138761025,,0.259412861,0.142970098,0.043,0.44538296,-0.207717041,,,,,,,12.133672979800002,2.6010780601252432
,2052,O,transcriptional regulator,transcriptional regulator,Others,(-) Rhamnose,0.74904027,0.74904027,0.401847554,21.06224066,0.210622407,0.344059632,0.03111146,0.281189697,0.348242282,1.223585484,0.110642247,0.987989251,0.089338549,0.60481572,0.61216832,398,6.76993,124,1.28947802,0.116600555,0.655940368,0.96888854,9.192691895,1X,1,1,,0.741390871,-0.323757855,0.850324,1.267957017,,0.913257017,,-0.323757855,0.850324,0.526566145,,0.400182573,0.142978436,0.07905715,0.622218159,-0.030881841,,,,,,,25.706338332400026,4.509501093578402
,1532,H,"glutamate-1-semialdehyde 2,1-aminomutase","glutamate-1-semialdehyde 2,1-aminomutase",Biosynthesis of secondary metabolites,(-) Rhamnose,0.74988931,0.74988931,0.401392574,8.427625583,0.084276256,0.12893333,0.014781211,0.112384928,0.167492003,1.147247525,0.131523071,0.769787978,0.088250248,0.50316585,0.653642125,314,5.70158,255,1.400955828,0.160608769,0.87106667,0.985218789,5.0,1X,1,1,,0.296652421,-0.26934468,0.4625,0.489807741,,0.135107741,,-0.26934468,0.4625,0.19315532,,0.160124886,0.118948407,0.043,0.322073293,-0.331026707,,,,,,,24.527182637180005,2.4431798718012248
,1848,P,ABC transporter,ABC transporter,Sulfur metabolism,(-) Rhamnose,0.75042767,0.75042767,0.401104613,47.57222106,0.475722211,0.833195193,0.096781403,0.633934794,0.686764592,1.314323177,0.152667756,1.213218041,0.140923693,0.69270055,0.5709613,463,4.91543,366,0.918236997,0.106659598,0.166804807,0.903218597,6.077406975,1X,1,1,,1.674542181,-0.370802604,0.562160145,1.865899722,,1.511199722,,-0.370802604,0.562160145,0.191357541,,0.9038722,0.16375441,0.0522657,1.11989231,0.46679231,,,,,,,40.18976586917004,3.256067088687592
,1887,G,ribokinase,ribokinase,Pentose phosphate pathway,(-) Rhamnose,0.7507959,0.7507959,0.40090789,57.05533151,0.570553315,0.892235771,0.148469853,0.759931314,0.939148911,1.174100545,0.195372727,0.950047175,0.158089789,0.60752167,0.63946474,340,3.84289,482,0.67157211,0.11175097,0.107764229,0.851530147,5.0,1X,1,1,,2.008347669,-0.32520635,0.4625,2.145641319,,1.790941319,,-0.32520635,0.4625,0.13729365,,1.084051299,0.143618123,0.043,1.270669421,0.617569421,,,,,,,49.078488600989985,2.6053376219578688
,2036,,4-amino-4-deoxy-L-arabinose transferase,4-amino-4-deoxy-L-arabinose transferase,Others,(-) Rhamnose,0.75724167,0.75724167,0.397495294,33.3362476,0.333362476,0.437492257,0.066461016,0.440232609,0.551189084,0.993775218,0.150967954,0.793724458,0.120577526,0.60480602,0.76198486,87,5.01591,353,0.874869776,0.132904602,0.562507743,0.933538984,9.401346178,1X,1,1,,1.173435916,-0.323752663,0.869624521,1.719307774,,1.364607774,,-0.323752663,0.869624521,0.545871859,,0.633388704,0.142976143,0.080851577,0.857216425,0.204116425,,,,,,,30.712688848900044,4.604445616016293
,1459,H,diaminohydroxyphosphoribosylaminopyrimidine deaminase,diaminohydroxyphosphoribosylaminopyrimidine deaminase,Metabolic pathways,(-) Rhamnose,0.75834314,0.75834314,0.396917944,54.490321,0.54490321,0.802974424,0.091005127,0.718544391,1.929272726,1.117501485,0.12665206,0.416205762,0.047170691,0.2824397,0.678605935,253,5.98761,222,0.670634851,0.076006418,0.197025576,0.908994873,5.001807964,1X,1,1,,1.918059299,-0.151189971,0.462667237,2.229536564,,1.874836564,,-0.151189971,0.462667237,0.311477265,,1.035316099,0.066768745,0.043015548,1.145100393,0.492000393,,,,,,,57.648812288500096,2.100845852900373
,1895,O,glutathione S-transferase,glutathione S-transferase,Others,(-) Rhamnose,0.75888136,0.75888136,0.396636439,40.5063533,0.405063533,0.652869249,0.098652577,0.533763977,0.671060089,1.223142206,0.184824343,0.972892382,0.147010049,0.60361738,0.62043592,383,4.10596,464,0.958900747,0.144895826,0.347130751,0.901347423,5.0,1X,1,1,,1.425823636,-0.323116384,0.4625,1.565207253,,1.210507253,,-0.323116384,0.4625,0.139383616,,0.769620713,0.142695149,0.043,0.955315861,0.302215861,,,,,,,33.659263529400015,2.5992707741063636
,1888,E,eutB,eutB,Biosynthesis of amino acids,(-) Rhamnose,0.76193851,0.76193851,0.395045002,68.24828681,0.682482868,0.931535605,0.101220891,0.895719089,1.101241785,1.039986327,0.113005173,0.845895622,0.091915229,0.61973935,0.732642815,142,6.74251,127,0.43338599,0.04709183,0.068464395,0.898779109,5.0,1X,1,1,,2.402339696,-0.331746474,0.4625,2.533093222,,2.178393222,,-0.331746474,0.4625,0.130753526,,1.296717449,0.146506382,0.043,1.486223832,0.833123832,,,,,,,54.80568397093328,2.624322586102023
,2040,R,competence protein ComL,competence protein ComL,Others,(-) Rhamnose,0.76284352,0.76284352,0.394576335,8.915161231,0.089151612,0.124939067,0.01720758,0.116867496,0.129597333,1.069065999,0.147240085,0.964055849,0.132777271,0.6879124,0.713560735,172,5.18095,326,1.276483336,0.175807214,0.875060933,0.98279242,7.169825651,1X,1,1,,0.313813675,-0.368239508,0.663208873,0.60878304,,0.25408304,,-0.368239508,0.663208873,0.294969365,,0.169388063,0.162622491,0.061660501,0.393671055,-0.259428945,,,,,,,20.75584202016998,3.7711507815306957
,2059,S,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.76606775,0.76606775,0.39291564,72.32573414,0.723257341,1.098873527,0.146204452,0.944116681,1.139731367,1.163917076,0.154858457,0.964151341,0.128279747,0.6345858,0.658180695,305,4.94689,363,0.420466083,0.055942756,-0.098873527,0.853795548,7.838776638,1X,1,1,,2.545865842,-0.339693779,0.725086839,2.931258902,,2.576558902,,-0.339693779,0.725086839,0.38539306,,1.374188949,0.150016083,0.067413479,1.591618511,0.938518511,,,,,,,53.792278303370004,3.964471021292944
,1469,F,thyA,thyA,folate transformations II,(-) Rhamnose,0.7676642,0.7676642,0.392098524,51.69604356,0.516960436,0.731882966,0.117488338,0.673420013,0.762815688,1.086814992,0.174465171,0.959449285,0.1540193,0.67770032,0.706343035,191,4.4001,439,0.68385974,0.109779224,0.268117034,0.882511662,5.949564355,2X,2,2,,1.819700733,-0.362772981,0.550334703,2.007262455,,1.652562455,,-0.362772981,0.550334703,0.187561722,,0.982224828,0.160208356,0.051166253,1.193599437,0.540499437,,,,,,,42.159438552309965,3.167041870025848
,1433,H,porphobilinogen deaminase,porphobilinogen deaminase,,(-) Rhamnose,0.77448605,0.77448605,0.388644831,0.0,0.0,0.0,0.0,0.0,0.0,1.026591254,0.101885816,0.735435889,0.072989601,0.55483118,0.754424945,96,7.60151,55,1.325512904,0.13155281,1.0,1.0,5.0,1X,1,1,,0.0,-0.297001131,0.4625,0.165498869,,-0.189201131,,-0.297001131,0.4625,0.165498869,,0.0,0.131162091,0.043,0.174162091,-0.478937909,,,,,,,12.7438387717,2.5234622525433874
,1893,C,ubiquinone biosynthesis hydroxylase UbiH,ubiquinone biosynthesis hydroxylase UbiH,Others,(-) Rhamnose,0.7750766,0.7750766,0.388348713,75.55506484,0.755550648,1.017884045,0.162818401,0.974807714,1.20605524,1.044189568,0.167026172,0.843977963,0.135000782,0.62646438,0.742275755,122,4.64045,400,0.329324176,0.052677941,-0.017884045,0.837181599,5.0,1X,1,1,,2.659538282,-0.335346383,0.4625,2.7866919,,2.4319919,,-0.335346383,0.4625,0.127153617,,1.435546232,0.148096179,0.043,1.626642411,0.973542411,,,,,,,48.19327504648,2.63477256133614
,2048,J,rplT,rplT,Ribosome biogenesis,(-) Rhamnose,0.77763556,0.77763556,0.387070776,36.0,0.36,0.59783856,0.05074382,0.462941792,0.559552287,1.291390342,0.109611663,1.068423047,0.090686467,0.64337151,0.602169255,420,7.09446,91,1.062824106,0.090211235,0.40216144,0.94925618,6.947186929,1X,1,1,,1.2672,-0.344396769,0.642614791,1.565418022,,1.210718022,,-0.344396769,0.642614791,0.298218022,,0.684,0.152093025,0.059745808,0.895838833,0.242738833,,,,,,,38.768998163039996,3.5695149664818406
